openTime,open,high,low,close,volumn,closeTime,quote_volumn,trades,taker_base_volumn,taker_quote_volumn,ignore
2020-08-19 07:00:00,2.09000000,4.44000000,2.00000000,3.10000000,6039881.97000000,1597795199999,18375373.39233600,22593,3458952.50000000,10596741.99470400,0
2020-08-19 08:00:00,3.10000000,3.14000000,2.97380000,3.10500000,1554670.37000000,1597798799999,4769468.40122700,5977,956588.86000000,2939410.17322600,0
2020-08-19 09:00:00,3.10500000,3.12990000,3.05840000,3.10630000,813079.44000000,1597802399999,2518676.66794500,4151,579461.44000000,1795761.85919800,0
2020-08-19 10:00:00,3.10820000,3.11240000,2.90000000,2.96280000,1472769.86000000,1597805999999,4457516.94278700,5457,686091.24000000,2085202.81418400,0
2020-08-19 11:00:00,2.96310000,3.00320000,2.64000000,2.88500000,1768853.60000000,1597809599999,4985574.78880000,6057,847406.35000000,2378890.86600000,0
2020-08-19 12:00:00,2.88500000,3.06800000,2.81100000,2.93360000,1328188.15000000,1597813199999,3898614.52663400,5569,847741.59000000,2496150.63325900,0
2020-08-19 13:00:00,2.93340000,3.07550000,2.87500000,2.92550000,798876.03000000,1597816799999,2386641.62759700,4691,485607.53000000,1456022.72166400,0
2020-08-19 14:00:00,2.92550000,3.04000000,2.90000000,3.00950000,534111.70000000,1597820399999,1589406.05000900,3205,389432.21000000,1161442.05517400,0
2020-08-19 15:00:00,3.00950000,3.19990000,2.99110000,3.19500000,1717178.18000000,1597823999999,5380765.18428500,7013,1277087.13000000,4006443.72489700,0
2020-08-19 16:00:00,3.19500000,3.19500000,3.01000000,3.03620000,682238.57000000,1597827599999,2105309.00857500,3132,259141.00000000,801628.04372400,0
2020-08-19 17:00:00,3.03610000,3.13000000,3.01020000,3.04010000,473679.67000000,1597831199999,1452546.29511000,1991,240858.05000000,737787.63855600,0
2020-08-19 18:00:00,3.04970000,3.09000000,2.90000000,3.00140000,495485.40000000,1597834799999,1493632.47010900,3002,218584.01000000,661134.95930800,0
2020-08-19 19:00:00,3.00060000,3.01000000,2.93000000,3.00000000,309270.07000000,1597838399999,924020.96026000,1798,179858.93000000,536729.47488100,0
2020-08-19 20:00:00,3.00000000,3.00060000,2.90000000,2.98970000,429332.76000000,1597841999999,1267068.94664000,2212,232899.32000000,688537.94809500,0
2020-08-19 21:00:00,2.98980000,3.00780000,2.90110000,2.93540000,589033.02000000,1597845599999,1739047.07958400,2351,296867.61000000,875854.12567500,0
2020-08-19 22:00:00,2.94310000,3.00800000,2.93530000,2.99340000,344814.45000000,1597849199999,1018039.99843700,1687,160543.25000000,474799.13727600,0
2020-08-19 23:00:00,2.99360000,2.99360000,2.94000000,2.94010000,331131.03000000,1597852799999,979727.01880900,1491,139605.24000000,413077.01100700,0
2020-08-20 00:00:00,2.94250000,3.02980000,2.91670000,3.00020000,358252.08000000,1597856399999,1067462.88211800,2235,208073.51000000,620126.50777000,0
2020-08-20 01:00:00,3.00020000,3.01810000,2.95050000,2.98200000,180675.59000000,1597859999999,541543.99613200,1365,135885.28000000,407520.89177500,0
2020-08-20 02:00:00,2.98300000,2.99560000,2.76220000,2.90000000,439835.25000000,1597863599999,1267094.61858500,2916,197988.38000000,572103.05333900,0
2020-08-20 03:00:00,2.90000000,2.94910000,2.72000000,2.80270000,392959.28000000,1597867199999,1122108.42643500,2299,186120.69000000,536069.96221900,0
2020-08-20 04:00:00,2.80270000,2.90650000,2.79180000,2.89940000,198732.77000000,1597870799999,570282.81700100,1527,100911.31000000,290066.98342600,0
2020-08-20 05:00:00,2.89910000,3.00780000,2.88170000,2.99500000,213537.92000000,1597874399999,628138.94799100,1608,130653.46000000,384700.48784400,0
2020-08-20 06:00:00,2.99970000,3.03500000,2.93330000,2.93880000,286635.99000000,1597877999999,857565.11238000,2129,153959.23000000,460923.94236800,0
2020-08-20 07:00:00,2.93510000,2.98680000,2.90010000,2.95000000,182433.74000000,1597881599999,538068.86580400,1212,126016.37000000,371987.21293500,0
2020-08-20 08:00:00,2.94490000,2.99900000,2.85940000,2.88640000,262916.69000000,1597885199999,770249.08521000,1556,120844.47000000,355721.33166600,0
2020-08-20 09:00:00,2.88190000,2.91990000,2.85000000,2.90010000,241812.63000000,1597888799999,696651.82865600,1252,85137.92000000,245942.55073900,0
2020-08-20 10:00:00,2.90010000,2.91050000,2.72000000,2.76310000,596815.47000000,1597892399999,1670873.08638500,2782,264365.21000000,740541.73491300,0
2020-08-20 11:00:00,2.75750000,2.82000000,2.71500000,2.75000000,314506.90000000,1597895999999,867532.55138000,1760,187301.06000000,516029.54259100,0
2020-08-20 12:00:00,2.75000000,2.80000000,2.72050000,2.75800000,271646.39000000,1597899599999,747841.33709600,1423,153369.12000000,423066.71207500,0
2020-08-20 13:00:00,2.75310000,2.77440000,2.67590000,2.73440000,291642.29000000,1597903199999,791331.76858400,1702,108537.25000000,295435.29105700,0
2020-08-20 14:00:00,2.73450000,2.78540000,2.68330000,2.75550000,261773.52000000,1597906799999,717056.96852400,1372,142140.74000000,389656.33414700,0
2020-08-20 15:00:00,2.76620000,2.91500000,2.76620000,2.83500000,394024.68000000,1597910399999,1126576.17050000,2424,217134.41000000,620571.76531900,0
2020-08-20 16:00:00,2.83110000,2.88860000,2.80380000,2.85050000,188996.27000000,1597913999999,537501.83140400,1457,89906.73000000,255851.45241600,0
2020-08-20 17:00:00,2.84230000,2.89650000,2.83130000,2.84880000,172986.32000000,1597917599999,494765.01525900,1189,101564.66000000,290618.44534500,0
2020-08-20 18:00:00,2.84540000,2.86000000,2.78030000,2.85000000,537375.77000000,1597921199999,1516823.12151400,2013,337764.55000000,953534.58008700,0
2020-08-20 19:00:00,2.84990000,2.89500000,2.84410000,2.87150000,409575.36000000,1597924799999,1174765.94773300,1882,192498.15000000,552178.00549500,0
2020-08-20 20:00:00,2.87150000,2.93980000,2.85000000,2.85620000,439185.79000000,1597928399999,1266898.80427500,2110,204098.78000000,588293.45531400,0
2020-08-20 21:00:00,2.85620000,2.88270000,2.81330000,2.83420000,230770.04000000,1597931999999,657645.48731700,1290,139166.86000000,396684.78877100,0
2020-08-20 22:00:00,2.83510000,2.87190000,2.80000000,2.87090000,302249.65000000,1597935599999,853422.14892400,1422,170835.40000000,482201.94923500,0
2020-08-20 23:00:00,2.87070000,3.03000000,2.85470000,3.01170000,832567.64000000,1597939199999,2472240.83206100,2907,509709.37000000,1517145.82786300,0
2020-08-21 00:00:00,3.00720000,3.11110000,2.98350000,3.05460000,701312.17000000,1597942799999,2143817.41572700,3457,454069.97000000,1390168.16826000,0
2020-08-21 01:00:00,3.05020000,3.10000000,2.99010000,3.02860000,410177.89000000,1597946399999,1244553.57387400,1967,237498.26000000,721848.17630200,0
2020-08-21 02:00:00,3.02890000,3.02900000,2.86000000,2.88000000,544690.31000000,1597949999999,1597878.37936900,2583,179830.78000000,528886.38329100,0
2020-08-21 03:00:00,2.87030000,2.91690000,2.82000000,2.88320000,719112.74000000,1597953599999,2049308.17625700,3656,242903.70000000,692465.99439000,0
2020-08-21 04:00:00,2.88320000,2.89250000,2.81000000,2.81500000,399841.09000000,1597957199999,1129987.27739700,1937,179174.46000000,506822.77411000,0
2020-08-21 05:00:00,2.81500000,3.00000000,2.78000000,2.79460000,553692.61000000,1597960799999,1562217.55974500,2525,230854.26000000,655435.42134300,0
2020-08-21 06:00:00,2.79870000,2.85180000,2.60000000,2.77330000,1526847.73000000,1597964399999,4132689.43131800,7092,455280.69000000,1244230.47694300,0
2020-08-21 07:00:00,2.77210000,2.91470000,2.77000000,2.90000000,436343.65000000,1597967999999,1234783.06830800,2039,185609.04000000,526754.71067300,0
2020-08-21 08:00:00,2.89780000,2.92400000,2.88040000,2.90490000,267995.23000000,1597971599999,777919.23604500,1492,174239.38000000,505939.88893000,0
2020-08-21 09:00:00,2.90890000,2.95700000,2.90380000,2.94090000,353856.20000000,1597975199999,1038703.75776400,1705,239992.24000000,704305.39827200,0
2020-08-21 10:00:00,2.94080000,2.95000000,2.68960000,2.70910000,919237.68000000,1597978799999,2579106.17896700,2975,531919.96000000,1487382.76039700,0
2020-08-21 11:00:00,2.70900000,2.85840000,2.68260000,2.83030000,472969.16000000,1597982399999,1318883.22650200,2314,282200.87000000,787710.29202700,0
2020-08-21 12:00:00,2.84070000,2.89000000,2.79030000,2.83210000,465335.99000000,1597985999999,1316388.92734100,1882,212795.57000000,601584.13565200,0
2020-08-21 13:00:00,2.83360000,2.89900000,2.80010000,2.86410000,248915.80000000,1597989599999,713665.02311000,1206,157965.01000000,452864.54722200,0
2020-08-21 14:00:00,2.86790000,2.92180000,2.85000000,2.90750000,599494.13000000,1597993199999,1729130.57896600,1677,261584.50000000,756155.00776600,0
2020-08-21 15:00:00,2.90600000,2.95120000,2.86530000,2.95120000,349575.67000000,1597996799999,1022079.08798800,1956,187542.69000000,549124.36559600,0
2020-08-21 16:00:00,2.95100000,3.09000000,2.94500000,3.04510000,780840.73000000,1598000399999,2357271.56467200,3378,486949.27000000,1471484.82681700,0
2020-08-21 17:00:00,3.04010000,3.08990000,2.90100000,2.90100000,573826.41000000,1598003999999,1725566.94994300,3038,267389.37000000,806606.77237100,0
2020-08-21 18:00:00,2.90100000,3.02710000,2.89670000,3.00950000,456671.15000000,1598007599999,1364044.58078600,1824,176667.59000000,526339.58230100,0
2020-08-21 19:00:00,3.00250000,3.01990000,2.84000000,2.89510000,317167.35000000,1598011199999,932260.77240600,1972,137614.77000000,406685.36193200,0
2020-08-21 20:00:00,2.89540000,2.96960000,2.83110000,2.95930000,286613.15000000,1598014799999,827341.67516000,1929,160275.35000000,463048.46482700,0
2020-08-21 21:00:00,2.95930000,2.96660000,2.92000000,2.93020000,257702.64000000,1598018399999,761056.29308900,1411,137573.85000000,406447.93904300,0
2020-08-21 22:00:00,2.93020000,2.95090000,2.86000000,2.93670000,405485.47000000,1598021999999,1174740.48877200,2435,192817.40000000,559339.25610800,0
2020-08-21 23:00:00,2.93670000,2.94930000,2.86710000,2.91160000,366741.49000000,1598025599999,1064570.85191500,1559,186368.96000000,539925.52772700,0
2020-08-22 00:00:00,2.91060000,2.93850000,2.87930000,2.93350000,160000.61000000,1598029199999,466094.45685800,1300,72250.81000000,210585.17514300,0
2020-08-22 01:00:00,2.93250000,2.97170000,2.91000000,2.93750000,176840.05000000,1598032799999,520127.87610500,1804,117316.08000000,344984.86143700,0
2020-08-22 02:00:00,2.93470000,3.00000000,2.89000000,3.00000000,372935.34000000,1598036399999,1105553.42512800,2913,240302.05000000,713721.90667600,0
2020-08-22 03:00:00,3.00000000,3.02800000,2.84410000,2.92740000,866974.62000000,1598039999999,2516355.74525900,4030,364243.65000000,1066371.01579400,0
2020-08-22 04:00:00,2.92380000,2.98820000,2.84370000,2.89220000,368468.12000000,1598043599999,1073615.09256500,2086,209487.37000000,612211.64632800,0
2020-08-22 05:00:00,2.89870000,2.93300000,2.86000000,2.89120000,239905.21000000,1598047199999,697382.09338100,2068,139313.51000000,405158.44755300,0
2020-08-22 06:00:00,2.88540000,2.91280000,2.82000000,2.85150000,300320.34000000,1598050799999,861643.17917300,2108,140477.88000000,403417.08451200,0
2020-08-22 07:00:00,2.85570000,2.90920000,2.83040000,2.83300000,157281.20000000,1598054399999,450034.79158900,1316,86737.05000000,248666.63030600,0
2020-08-22 08:00:00,2.83870000,2.87000000,2.78200000,2.81000000,300185.74000000,1598057999999,844218.80137400,1692,152205.05000000,428373.29109200,0
2020-08-22 09:00:00,2.81000000,2.86420000,2.78300000,2.84000000,306438.46000000,1598061599999,864278.86452000,1853,108582.46000000,306138.90395700,0
2020-08-22 10:00:00,2.84000000,2.87000000,2.82000000,2.85770000,138519.70000000,1598065199999,393835.49560300,1153,66210.99000000,188394.85632200,0
2020-08-22 11:00:00,2.85710000,2.94860000,2.85200000,2.93980000,277529.92000000,1598068799999,807613.46756400,2100,134775.88000000,392478.66538900,0
2020-08-22 12:00:00,2.93610000,2.94210000,2.86750000,2.91330000,245989.27000000,1598072399999,716248.34462600,1720,102864.06000000,299660.12067500,0
2020-08-22 13:00:00,2.91020000,2.96000000,2.87430000,2.93010000,243998.09000000,1598075999999,713967.62955900,1565,155873.58000000,456436.68528600,0
2020-08-22 14:00:00,2.93540000,2.96020000,2.90150000,2.95810000,265596.79000000,1598079599999,778555.79399600,1400,182849.70000000,536021.89411100,0
2020-08-22 15:00:00,2.95520000,3.68680000,2.95450000,3.41000000,5083463.17000000,1598083199999,17302964.69107000,26339,3355634.39000000,11375276.48765000,0
2020-08-22 16:00:00,3.41220000,3.82000000,3.21100000,3.80030000,3649898.18000000,1598086799999,12672888.15038000,23837,2032398.06000000,7111104.11202200,0
2020-08-22 17:00:00,3.81880000,4.01900000,3.60200000,3.89970000,4129048.33000000,1598090399999,15879058.96854100,22603,2486033.06000000,9583273.13994900,0
2020-08-22 18:00:00,3.89200000,3.98000000,3.63630000,3.82000000,2701590.43000000,1598093999999,10248612.85185000,16890,1536465.43000000,5825096.39254800,0
2020-08-22 19:00:00,3.82000000,3.86000000,3.65000000,3.81530000,1431392.79000000,1598097599999,5362852.34723900,10570,785055.13000000,2945968.75053400,0
2020-08-22 20:00:00,3.82050000,3.85000000,3.50100000,3.64150000,2522718.64000000,1598101199999,9133487.81282700,15847,1211189.20000000,4386979.17861700,0
2020-08-22 21:00:00,3.64140000,4.03130000,3.63500000,3.81490000,2686263.20000000,1598104799999,10337350.24519000,18468,1641944.70000000,6320204.83928100,0
2020-08-22 22:00:00,3.81490000,3.93530000,3.60000000,3.82550000,2871161.02000000,1598108399999,10861158.33851700,22268,1373167.19000000,5221747.21940700,0
2020-08-22 23:00:00,3.82410000,3.89180000,3.73950000,3.82260000,1145146.61000000,1598111999999,4379186.88478500,9273,610913.53000000,2339723.85539600,0
2020-08-23 00:00:00,3.82260000,4.00000000,3.78150000,3.99010000,1508906.34000000,1598115599999,5899571.85308800,13792,891763.49000000,3491413.94141400,0
2020-08-23 01:00:00,3.99010000,4.19000000,3.84960000,4.15820000,2345558.43000000,1598119199999,9432105.86527100,17562,1266665.51000000,5092888.15387700,0
