openTime,open,high,low,close,volumn,closeTime,quote_volumn,trades,taker_base_volumn,taker_quote_volumn,ignore
2021-01-01 01:00:00,727.26000000,743.00000000,726.59000000,737.20000000,41547.83481000,1609437599999,30646420.03005940,28281,22976.87633000,16955524.76127770,0
2021-01-01 02:00:00,737.20000000,740.96000000,735.28000000,739.87000000,18794.08202000,1609441199999,13871980.75392760,13254,8743.13383000,6452722.32624330,0
2021-01-01 03:00:00,739.88000000,742.00000000,737.36000000,738.83000000,14810.28022000,1609444799999,10957332.13442680,12703,8012.54401000,5928266.48399740,0
2021-01-01 04:00:00,738.76000000,744.50000000,737.61000000,743.96000000,14700.26345000,1609448399999,10879800.33634360,12638,8388.29214000,6208491.60035060,0
2021-01-01 05:00:00,743.96000000,745.00000000,736.52000000,738.24000000,18490.32151000,1609451999999,13694948.70797100,30586,9819.91373000,7274555.65331130,0
2021-01-01 06:00:00,738.23000000,742.50000000,735.88000000,740.48000000,11375.60510000,1609455599999,8414470.19718050,9910,5520.89173000,4084256.66214040,0
2021-01-01 07:00:00,740.46000000,741.70000000,731.83000000,736.42000000,19450.08215000,1609459199999,14348370.26764740,17769,9884.86512000,7293264.41164110,0
2021-01-01 08:00:00,736.42000000,739.00000000,729.33000000,734.07000000,27932.69884000,1609462799999,20479903.47603590,22671,15020.61663000,11015918.97221470,0
2021-01-01 09:00:00,734.08000000,749.00000000,733.37000000,748.28000000,52336.18779000,1609466399999,38899618.85301350,41712,27395.90270000,20362373.93350290,0
2021-01-01 10:00:00,748.27000000,749.00000000,742.27000000,744.06000000,33019.50100000,1609469999999,24606726.43836720,19566,17721.26696000,13207123.35208410,0
2021-01-01 11:00:00,744.06000000,747.23000000,743.10000000,744.82000000,17604.80859000,1609473599999,13119088.40041370,12230,9499.74920000,7079926.31087480,0
2021-01-01 12:00:00,744.87000000,747.09000000,739.30000000,742.29000000,18794.15424000,1609477199999,13980190.97146860,13626,10133.74211000,7539500.28687210,0
2021-01-01 13:00:00,742.34000000,743.23000000,739.50000000,740.65000000,14948.26447000,1609480799999,11079350.23902660,11032,7733.14162000,5731472.41579250,0
2021-01-01 14:00:00,740.72000000,743.25000000,737.04000000,739.97000000,17106.99495000,1609484399999,12658465.38990190,12041,7803.15217000,5774894.28179400,0
2021-01-01 15:00:00,739.87000000,740.51000000,734.40000000,737.38000000,21624.68945000,1609487999999,15934710.93692150,19976,10407.77312000,7670628.22973350,0
2021-01-01 16:00:00,737.37000000,738.48000000,725.10000000,730.07000000,52992.04892000,1609491599999,38713139.83524750,38433,23184.47715000,16937333.06796560,0
2021-01-01 17:00:00,730.07000000,734.77000000,728.77000000,733.68000000,22836.46973000,1609495199999,16732025.02570240,27347,12351.59569000,9050056.59846650,0
2021-01-01 18:00:00,733.69000000,738.87000000,733.27000000,736.81000000,22895.59711000,1609498799999,16854648.56517410,15317,12317.08875000,9067175.17013530,0
2021-01-01 19:00:00,736.82000000,741.76000000,736.11000000,738.85000000,29384.09871000,1609502399999,21714429.11191290,16820,14290.33498000,10562649.86608100,0
2021-01-01 20:00:00,738.85000000,743.33000000,732.12000000,733.19000000,50190.47228000,1609505999999,37052817.50430960,28991,26605.75907000,19648257.07221840,0
2021-01-01 21:00:00,733.19000000,741.99000000,733.00000000,740.08000000,23543.56362000,1609509599999,17364322.37549410,17334,13975.81456000,10307816.15097740,0
2021-01-01 22:00:00,740.08000000,742.67000000,736.46000000,738.00000000,22098.37395000,1609513199999,16337048.35785160,17075,12812.55607000,9473455.77575080,0
2021-01-01 23:00:00,738.01000000,740.00000000,733.50000000,735.39000000,25671.61199000,1609516799999,18909549.34156750,20847,12484.28998000,9199052.19619920,0
2021-01-02 00:00:00,735.39000000,737.73000000,733.01000000,735.83000000,22249.34205000,1609520399999,16368621.75508520,15461,12220.17530000,8990872.70504300,0
2021-01-02 01:00:00,735.76000000,736.45000000,726.57000000,727.94000000,40914.26505000,1609523999999,29902944.35571010,24734,17435.35692000,12744050.36578620,0
2021-01-02 02:00:00,727.94000000,731.80000000,714.29000000,724.60000000,66427.75355000,1609527599999,48068143.60058980,41949,28442.33941000,20584419.04822980,0
2021-01-02 03:00:00,724.57000000,728.28000000,720.95000000,725.34000000,26866.35862000,1609531199999,19458522.30466090,18323,13879.19268000,10055377.26239670,0
2021-01-02 04:00:00,725.34000000,730.71000000,722.50000000,729.48000000,22422.29118000,1609534799999,16308761.60730570,16358,11908.10461000,8663259.66117290,0
2021-01-02 05:00:00,729.48000000,730.61000000,726.69000000,728.23000000,14582.15316000,1609538399999,10627095.60001230,10537,7484.03192000,5454580.52538640,0
2021-01-02 06:00:00,728.23000000,731.97000000,725.65000000,728.90000000,14614.20353000,1609541999999,10652530.27398400,12435,7047.86828000,5137177.00080430,0
2021-01-02 07:00:00,728.97000000,730.58000000,727.65000000,728.91000000,14058.19051000,1609545599999,10249389.45765080,8856,6834.20170000,4983003.68920180,0
2021-01-02 08:00:00,728.91000000,730.66000000,716.26000000,719.90000000,46190.17553000,1609549199999,33359504.14518910,28029,23679.84350000,17108836.01688260,0
2021-01-02 09:00:00,719.90000000,731.75000000,714.91000000,729.38000000,37985.46001000,1609552799999,27507408.39163670,24320,20260.90589000,14682081.31049430,0
2021-01-02 10:00:00,729.39000000,734.40000000,729.05000000,729.44000000,21870.25220000,1609556399999,16001652.50051980,13551,11126.51792000,8141055.41488160,0
2021-01-02 11:00:00,729.45000000,731.96000000,728.40000000,730.39000000,13138.56186000,1609559999999,9595201.62965460,9265,6392.76908000,4668395.16193940,0
2021-01-02 12:00:00,730.39000000,730.67000000,726.26000000,729.45000000,13117.64933000,1609563599999,9555414.04790760,9531,6253.16844000,4554983.63699200,0
2021-01-02 13:00:00,729.45000000,733.40000000,729.22000000,731.99000000,19342.91315000,1609567199999,14151384.03826940,11683,9900.66983000,7243827.15599020,0
2021-01-02 14:00:00,731.99000000,740.49000000,730.53000000,737.04000000,41590.31856000,1609570799999,30589103.99850020,21769,22929.76902000,16871240.82362090,0
2021-01-02 15:00:00,737.08000000,738.66000000,733.07000000,735.12000000,23887.39609000,1609574399999,17572714.36547190,14900,11790.79438000,8674254.99795030,0
2021-01-02 16:00:00,735.12000000,738.35000000,728.21000000,733.84000000,32631.45363000,1609577999999,23913429.65466920,19242,16321.75539000,11961031.26918870,0
2021-01-02 17:00:00,733.84000000,734.64000000,723.06000000,725.41000000,38970.42653000,1609581599999,28452759.35250720,21868,17695.88050000,12919218.63557270,0
2021-01-02 18:00:00,725.24000000,733.93000000,723.01000000,728.47000000,34642.76548000,1609585199999,25241215.64327820,28773,18781.42495000,13680298.15113780,0
2021-01-02 19:00:00,728.55000000,731.10000000,727.17000000,729.70000000,14020.08545000,1609588799999,10224568.23449140,14219,6844.81027000,4992334.62822630,0
2021-01-02 20:00:00,729.70000000,757.00000000,728.25000000,752.38000000,134011.47560000,1609592399999,99797231.54866600,76200,76083.23261000,56665977.53469260,0
2021-01-02 21:00:00,752.39000000,772.80000000,749.11000000,770.77000000,154115.10137000,1609595999999,117632404.85192440,81315,82140.77041000,62696272.90439900,0
2021-01-02 22:00:00,770.77000000,771.28000000,753.00000000,760.94000000,88376.02018000,1609599599999,67209726.90329130,61696,42650.00418000,32438079.17066660,0
2021-01-02 23:00:00,760.99000000,768.99000000,760.86000000,768.43000000,51945.86127000,1609603199999,39729575.58746430,29839,25961.84055000,19854766.37404890,0
2021-01-03 00:00:00,768.45000000,782.98000000,764.50000000,781.94000000,145618.23911000,1609606799999,112613321.99726720,75204,76054.06987000,58841368.65218770,0
2021-01-03 01:00:00,781.94000000,784.66000000,774.04000000,778.84000000,74461.65986000,1609610399999,58005209.22800710,37564,37485.65234000,29198072.98067980,0
2021-01-03 02:00:00,778.77000000,784.39000000,772.00000000,780.01000000,57755.77853000,1609613999999,44964505.73968040,35455,29248.51123000,22772151.83626550,0
