openTime,open,high,low,close,volumn,closeTime,quote_volumn,trades,taker_base_volumn,taker_quote_volumn,ignore
2021-07-03,0.99990000,1.00010000,0.99930000,0.99980000,2972121.23000000,1625356799999,2971504.65333400,2441,1411430.40000000,1411170.78697100,0
2021-07-04,0.99980000,1.00060000,0.99970000,0.99990000,3041111.74000000,1625443199999,3040731.09225600,2973,1579903.55000000,1579719.28384200,0
2021-07-05,0.99980000,0.99990000,0.99950000,0.99950000,3870013.44000000,1625529599999,3869012.15786200,4103,1801561.19000000,1801095.44018200,0
2021-07-06,0.99960000,1.00050000,0.99940000,0.99990000,5433132.93000000,1625615999999,5431840.17460200,5954,2930568.61000000,2929881.00496000,0
2021-07-07,0.99980000,0.99990000,0.99960000,0.99970000,3773436.96000000,1625702399999,3772507.86992400,3247,1524844.76000000,1524528.18201300,0
2021-07-08,0.99980000,1.00060000,0.99950000,1.00000000,5043708.95000000,1625788799999,5043052.77893600,4941,2724427.19000000,2724068.24859500,0
2021-07-09,1.00000000,1.00050000,0.99980000,0.99990000,3897926.99000000,1625875199999,3897929.02701200,3915,1878060.25000000,1878065.49317100,0
2021-07-10,0.99990000,1.00060000,0.99970000,0.99990000,3128494.49000000,1625961599999,3128411.09720100,3142,1491171.19000000,1491142.03077000,0
2021-07-11,0.99990000,1.00030000,0.99980000,1.00000000,1881978.75000000,1626047999999,1881907.35196700,2496,936661.65000000,936643.25008300,0
2021-07-12,1.00000000,1.00000000,0.99990000,0.99990000,2655117.76000000,1626134399999,2654995.76244000,2387,1435142.16000000,1435142.16000000,0
2021-07-13,1.00000000,1.00010000,0.99970000,1.00000000,4905504.94000000,1626220799999,4904985.21935300,3274,2646861.62000000,2646654.34552800,0
